imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,deadlineMiss,stateName,snapshotCpu,snapshotTemp,snapshotFreqs,preprocessMode
60507,000000060507.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,111.75,0,227.25,0,Idle,5.32,34.00,,fused
465822,000000465822.jpg,500x375,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,111.75,0,227.25,0,Idle,5.32,34.00,,fused
199771,000000199771.jpg,640x425,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,111.75,0,227.25,0,Idle,5.32,34.00,,fused
401244,000000401244.jpg,426x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.50,117.75,0,232.25,0,Idle,5.33,34.00,,fused
81988,000000081988.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.50,117.75,0,232.25,0,Idle,5.33,34.00,,fused
547854,000000547854.jpg,640x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.50,117.75,0,232.25,0,Idle,5.33,34.00,,fused
64718,000000064718.jpg,640x464,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.50,117.75,0,232.25,0,Idle,5.33,34.00,,fused
447187,000000447187.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,122.25,119.00,0,241.25,0,Idle,5.33,34.00,,fused
343561,000000343561.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,122.25,119.00,0,241.25,0,Idle,5.33,34.00,,fused
13729,000000013729.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,122.25,119.00,0,241.25,0,Idle,5.33,34.00,,fused
386912,000000386912.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,122.25,119.00,0,241.25,0,Idle,5.33,34.00,,fused
400573,000000400573.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,119.00,118.50,0,237.50,0,Idle,5.33,34.00,,fused
544519,000000544519.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,119.00,118.50,0,237.50,0,Idle,5.33,34.00,,fused
399462,000000399462.jpg,300x451,1,0.999999,1,1,TP,yolov8l_bsz4.ms,119.00,118.50,0,237.50,0,Idle,5.33,34.00,,fused
217285,000000217285.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,119.00,118.50,0,237.50,0,Idle,5.33,34.00,,fused
785,000000000785.jpg,640x425,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,120.00,0,234.25,0,Idle,5.34,34.00,,fused
578545,000000578545.jpg,640x474,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,120.00,0,234.25,0,Idle,5.34,34.00,,fused
281414,000000281414.jpg,443x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,120.00,0,234.25,0,Idle,5.34,34.00,,fused
80340,000000080340.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,120.00,0,234.25,0,Idle,5.34,34.00,,fused
578489,000000578489.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.50,100.00,0,212.50,0,Idle,5.10,34.00,,fused
89648,000000089648.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.50,100.00,0,212.50,0,Idle,5.10,34.00,,fused
570471,000000570471.jpg,375x500,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.50,100.00,0,212.50,0,Idle,5.10,34.00,,fused
59044,000000059044.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.50,100.00,0,212.50,0,Idle,5.10,34.00,,fused
153529,000000153529.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,119.25,0,232.50,0,Idle,3.13,34.00,,fused
189752,000000189752.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,119.25,0,232.50,0,Idle,3.13,34.00,,fused
290163,000000290163.jpg,512x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,119.25,0,232.50,0,Idle,3.13,34.00,,fused
130586,000000130586.jpg,427x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,119.25,0,232.50,0,Idle,3.13,34.00,,fused
11051,000000011051.jpg,640x536,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.75,115.50,0,229.25,0,Idle,4.75,34.00,,fused
143572,000000143572.jpg,640x424,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.75,115.50,0,229.25,0,Idle,4.75,34.00,,fused
388056,000000388056.jpg,500x332,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.75,115.50,0,229.25,0,Idle,4.75,34.00,,fused
372819,000000372819.jpg,640x426,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.75,115.50,0,229.25,0,Idle,4.75,34.00,,fused
54654,000000054654.jpg,407x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,113.00,0,229.25,0,Idle,4.90,34.00,,fused
413395,000000413395.jpg,640x421,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,113.00,0,229.25,0,Idle,4.90,34.00,,fused
469067,000000469067.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,113.00,0,229.25,0,Idle,4.90,34.00,,fused
203931,000000203931.jpg,428x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,113.00,0,229.25,0,Idle,4.90,34.00,,fused
229216,000000229216.jpg,640x426,1,0.999999,1,1,TP,yolov8l_bsz4.ms,120.50,106.50,0,227.00,0,Idle,4.90,34.00,,fused
323263,000000323263.jpg,640x447,1,0.999999,1,1,TP,yolov8l_bsz4.ms,120.50,106.50,0,227.00,0,Idle,4.90,34.00,,fused
289229,000000289229.jpg,362x500,1,0.999999,1,1,TP,yolov8l_bsz4.ms,120.50,106.50,0,227.00,0,Idle,4.90,34.00,,fused
376900,000000376900.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,120.50,106.50,0,227.00,0,Idle,4.90,34.00,,fused
60886,000000060886.jpg,500x333,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,115.50,0,229.50,0,Idle,5.27,34.00,,fused
63047,000000063047.jpg,640x561,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,115.50,0,229.50,0,Idle,5.27,34.00,,fused
391290,000000391290.jpg,640x426,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,115.50,0,229.50,0,Idle,5.27,34.00,,fused
93261,000000093261.jpg,500x375,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,115.50,0,229.50,0,Idle,5.27,34.00,,fused
66886,000000066886.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,113.00,0,227.25,0,Idle,4.84,34.00,,fused
480936,000000480936.jpg,482x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,113.00,0,227.25,0,Idle,4.84,34.00,,fused
289059,000000289059.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,113.00,0,227.25,0,Idle,4.84,34.00,,fused
8211,000000008211.jpg,640x459,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.25,113.00,0,227.25,0,Idle,4.84,34.00,,fused
180101,000000180101.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,132.25,0,246.75,0,Idle,4.85,34.00,,fused
5001,000000005001.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,132.25,0,246.75,0,Idle,4.85,34.00,,fused
406417,000000406417.jpg,568x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,132.25,0,246.75,0,Idle,4.85,34.00,,fused
280779,000000280779.jpg,640x501,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,132.25,0,246.75,0,Idle,4.85,34.00,,fused
269121,000000269121.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,114.25,0,227.50,0,Idle,4.99,34.00,,fused
463199,000000463199.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,114.25,0,227.50,0,Idle,4.99,34.00,,fused
548780,000000548780.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,114.25,0,227.50,0,Idle,4.99,34.00,,fused
500565,000000500565.jpg,640x466,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,114.25,0,227.50,0,Idle,4.99,34.00,,fused
500478,000000500478.jpg,329x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,114.50,0,230.75,0,Idle,4.96,34.00,,fused
534041,000000534041.jpg,500x375,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,114.50,0,230.75,0,Idle,4.96,34.00,,fused
12670,000000012670.jpg,640x428,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,114.50,0,230.75,0,Idle,4.96,34.00,,fused
22371,000000022371.jpg,425x282,1,0.999999,1,1,TP,yolov8l_bsz4.ms,116.25,114.50,0,230.75,0,Idle,4.96,34.00,,fused
170099,000000170099.jpg,640x478,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.00,125.25,0,237.25,0,Idle,5.00,34.00,,fused
203389,000000203389.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.00,125.25,0,237.25,0,Idle,5.00,34.00,,fused
114907,000000114907.jpg,640x425,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.00,125.25,0,237.25,0,Idle,5.00,34.00,,fused
512657,000000512657.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,112.00,125.25,0,237.25,0,Idle,5.00,34.00,,fused
482319,000000482319.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,115.25,0,229.75,0,Idle,3.91,34.00,,fused
254516,000000254516.jpg,640x427,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,115.25,0,229.75,0,Idle,3.91,34.00,,fused
70739,000000070739.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,115.25,0,229.75,0,Idle,3.91,34.00,,fused
179898,000000179898.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,115.25,0,229.75,0,Idle,3.91,34.00,,fused
527029,000000527029.jpg,640x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,126.50,0,241.00,0,Idle,5.09,34.00,,fused
55528,000000055528.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,126.50,0,241.00,0,Idle,5.09,34.00,,fused
291551,000000291551.jpg,428x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,126.50,0,241.00,0,Idle,5.09,34.00,,fused
66771,000000066771.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.50,126.50,0,241.00,0,Idle,5.09,34.00,,fused
450399,000000450399.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.75,121.50,0,236.25,0,Idle,5.12,34.00,,fused
412286,000000412286.jpg,333x500,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.75,121.50,0,236.25,0,Idle,5.12,34.00,,fused
417632,000000417632.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.75,121.50,0,236.25,0,Idle,5.12,34.00,,fused
76468,000000076468.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.75,121.50,0,236.25,0,Idle,5.12,34.00,,fused
143556,000000143556.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,116.50,0,230.50,0,Idle,5.34,34.00,,fused
281754,000000281754.jpg,419x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,116.50,0,230.50,0,Idle,5.34,34.00,,fused
341973,000000341973.jpg,500x375,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,116.50,0,230.50,0,Idle,5.34,34.00,,fused
334417,000000334417.jpg,640x423,1,0.999999,1,1,TP,yolov8l_bsz4.ms,114.00,116.50,0,230.50,0,Idle,5.34,34.00,,fused
92939,000000092939.jpg,424x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.50,112.25,0,227.75,0,Idle,5.30,34.00,,fused
79969,000000079969.jpg,426x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.50,112.25,0,227.75,0,Idle,5.30,34.00,,fused
345356,000000345356.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.50,112.25,0,227.75,0,Idle,5.30,34.00,,fused
496854,000000496854.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.50,112.25,0,227.75,0,Idle,5.30,34.00,,fused
368752,000000368752.jpg,480x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.00,116.50,0,231.50,0,Idle,5.33,34.00,,fused
333745,000000333745.jpg,427x640,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.00,116.50,0,231.50,0,Idle,5.33,34.00,,fused
439180,000000439180.jpg,640x360,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.00,116.50,0,231.50,0,Idle,5.33,34.00,,fused
171382,000000171382.jpg,640x426,1,0.999999,1,1,TP,yolov8l_bsz4.ms,115.00,116.50,0,231.50,0,Idle,5.33,34.00,,fused
85157,000000085157.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,121.25,0,234.50,0,Idle,5.33,34.00,,fused
391140,000000391140.jpg,640x480,1,0.999999,1,1,TP,yolov8l_bsz4.ms,113.25,121.25,0,234.50,0,Idle,5.33,34.00,,fused
329323,000000329323.jpg,425x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,121.25,0,234.50,0,Idle,5.33,34.00,,fused
183716,000000183716.jpg,353x500,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,121.25,0,234.50,0,Idle,5.33,34.00,,fused
301563,000000301563.jpg,640x428,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,124.75,0,240.25,0,Idle,5.10,34.00,,fused
58350,000000058350.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,124.75,0,240.25,0,Idle,5.10,34.00,,fused
290248,000000290248.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,124.75,0,240.25,0,Idle,5.10,34.00,,fused
532058,000000532058.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,124.75,0,240.25,0,Idle,5.10,34.00,,fused
183648,000000183648.jpg,640x428,1,0.999998,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,5.06,34.00,,fused
414034,000000414034.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,5.06,34.00,,fused
69356,000000069356.jpg,640x505,1,0.999998,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,5.06,34.00,,fused
139099,000000139099.jpg,640x453,1,0.999998,1,1,TP,yolov8l_bsz4.ms,112.25,117.00,0,229.25,0,Idle,5.06,34.00,,fused
140270,000000140270.jpg,600x400,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.75,108.75,0,222.50,0,Idle,5.11,34.00,,fused
342128,000000342128.jpg,488x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.75,108.75,0,222.50,0,Idle,5.11,34.00,,fused
104424,000000104424.jpg,424x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.75,108.75,0,222.50,0,Idle,5.11,34.00,,fused
132931,000000132931.jpg,640x427,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.75,108.75,0,222.50,0,Idle,5.11,34.00,,fused
264968,000000264968.jpg,334x500,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,110.25,0,225.75,0,Idle,7.02,34.00,,fused
117744,000000117744.jpg,359x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,110.25,0,225.75,0,Idle,7.02,34.00,,fused
41990,000000041990.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,110.25,0,225.75,0,Idle,7.02,34.00,,fused
22935,000000022935.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,115.50,110.25,0,225.75,0,Idle,7.02,34.00,,fused
170613,000000170613.jpg,439x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,107.50,0,220.75,0,Idle,5.68,34.00,,fused
156924,000000156924.jpg,500x333,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,107.50,0,220.75,0,Idle,5.68,34.00,,fused
439773,000000439773.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,107.50,0,220.75,0,Idle,5.68,34.00,,fused
441543,000000441543.jpg,640x403,1,0.999998,1,1,TP,yolov8l_bsz4.ms,113.25,107.50,0,220.75,0,Idle,5.68,34.00,,fused
117492,000000117492.jpg,640x428,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.00,124.75,0,238.75,0,Idle,5.53,35.00,,fused
156071,000000156071.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.00,124.75,0,238.75,0,Idle,5.53,35.00,,fused
257478,000000257478.jpg,500x398,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.00,124.75,0,238.75,0,Idle,5.53,35.00,,fused
540414,000000540414.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.00,124.75,0,238.75,0,Idle,5.53,35.00,,fused
6471,000000006471.jpg,500x333,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.50,111.25,0,225.75,0,Idle,5.53,35.00,,fused
313034,000000313034.jpg,640x480,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.50,111.25,0,225.75,0,Idle,5.53,35.00,,fused
98853,000000098853.jpg,427x640,1,0.999998,1,1,TP,yolov8l_bsz4.ms,114.50,111.25,0,225.75,0,Idle,5.53,35.00,,fused
481390,000000481390.jpg,640x480,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.50,111.25,0,225.75,0,Idle,5.53,35.00,,fused
441286,000000441286.jpg,640x493,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.25,118.25,0,232.50,0,Idle,4.91,35.00,,fused
162415,000000162415.jpg,536x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.25,118.25,0,232.50,0,Idle,4.91,35.00,,fused
434459,000000434459.jpg,640x457,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.25,118.25,0,232.50,0,Idle,4.91,35.00,,fused
87476,000000087476.jpg,427x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.25,118.25,0,232.50,0,Idle,4.91,35.00,,fused
517056,000000517056.jpg,640x480,1,0.999997,1,1,TP,yolov8l_bsz4.ms,113.50,107.50,0,221.00,0,Idle,5.01,35.00,,fused
5193,000000005193.jpg,640x425,1,0.999997,1,1,TP,yolov8l_bsz4.ms,113.50,107.50,0,221.00,0,Idle,5.01,35.00,,fused
320743,000000320743.jpg,640x360,1,0.999997,1,1,TP,yolov8l_bsz4.ms,113.50,107.50,0,221.00,0,Idle,5.01,35.00,,fused
12639,000000012639.jpg,480x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,113.50,107.50,0,221.00,0,Idle,5.01,35.00,,fused
58539,000000058539.jpg,640x421,1,0.999997,1,1,TP,yolov8l_bsz4.ms,112.50,138.00,0,250.50,0,Idle,5.15,35.00,,fused
489611,000000489611.jpg,640x622,1,0.999997,1,1,TP,yolov8l_bsz4.ms,112.50,138.00,0,250.50,0,Idle,5.15,35.00,,fused
297353,000000297353.jpg,640x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,112.50,138.00,0,250.50,0,Idle,5.15,35.00,,fused
24243,000000024243.jpg,640x480,1,0.999997,1,1,TP,yolov8l_bsz4.ms,112.50,138.00,0,250.50,0,Idle,5.15,35.00,,fused
403122,000000403122.jpg,427x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.50,120.25,0,234.75,0,Idle,5.16,35.00,,fused
328238,000000328238.jpg,640x426,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.50,120.25,0,234.75,0,Idle,5.16,35.00,,fused
431545,000000431545.jpg,500x334,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.50,120.25,0,234.75,0,Idle,5.16,35.00,,fused
303653,000000303653.jpg,640x426,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.50,120.25,0,234.75,0,Idle,5.16,35.00,,fused
343453,000000343453.jpg,640x480,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.00,127.50,0,241.50,0,Idle,5.19,35.00,,fused
109313,000000109313.jpg,480x640,1,0.999997,1,1,TP,yolov8l_bsz4.ms,114.00,127.50,0,241.50,0,Idle,5.19,35.00,,fused
118921,000000118921.jpg,640x427,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.00,127.50,0,241.50,0,Idle,5.19,35.00,,fused
406611,000000406611.jpg,640x480,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.00,127.50,0,241.50,0,Idle,5.19,35.00,,fused
329456,000000329456.jpg,640x427,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,110.75,0,225.25,0,Idle,5.21,35.00,,fused
201072,000000201072.jpg,411x640,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,110.75,0,225.25,0,Idle,5.21,35.00,,fused
97278,000000097278.jpg,457x640,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,110.75,0,225.25,0,Idle,5.21,35.00,,fused
2261,000000002261.jpg,640x427,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,110.75,0,225.25,0,Idle,5.21,35.00,,fused
14439,000000014439.jpg,640x404,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.25,113.25,0,227.50,0,Idle,5.22,35.00,,fused
125936,000000125936.jpg,500x327,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.25,113.25,0,227.50,0,Idle,5.22,35.00,,fused
213547,000000213547.jpg,480x640,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.25,113.25,0,227.50,0,Idle,5.22,35.00,,fused
201418,000000201418.jpg,500x375,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.25,113.25,0,227.50,0,Idle,5.22,35.00,,fused
196141,000000196141.jpg,640x429,1,0.999996,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.22,35.00,,fused
113720,000000113720.jpg,640x426,1,0.999996,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.22,35.00,,fused
210230,000000210230.jpg,640x457,1,0.999996,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.22,35.00,,fused
174371,000000174371.jpg,640x511,1,0.999996,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.22,35.00,,fused
132544,000000132544.jpg,640x427,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,105.75,0,220.25,0,Idle,4.07,35.00,,fused
122962,000000122962.jpg,640x424,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,105.75,0,220.25,0,Idle,4.07,35.00,,fused
546219,000000546219.jpg,640x427,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,105.75,0,220.25,0,Idle,4.07,35.00,,fused
325991,000000325991.jpg,500x334,1,0.999996,1,1,TP,yolov8l_bsz4.ms,114.50,105.75,0,220.25,0,Idle,4.07,35.00,,fused
184324,000000184324.jpg,640x425,1,0.999996,1,1,TP,yolov8l_bsz4.ms,115.25,121.75,0,237.00,0,Idle,4.63,35.00,,fused
279278,000000279278.jpg,640x429,1,0.999996,1,1,TP,yolov8l_bsz4.ms,115.25,121.75,0,237.00,0,Idle,4.63,35.00,,fused
110449,000000110449.jpg,500x375,1,0.999996,1,1,TP,yolov8l_bsz4.ms,115.25,121.75,0,237.00,0,Idle,4.63,35.00,,fused
33005,000000033005.jpg,640x426,1,0.999996,1,1,TP,yolov8l_bsz4.ms,115.25,121.75,0,237.00,0,Idle,4.63,35.00,,fused
547336,000000547336.jpg,640x480,1,0.999996,1,1,TP,yolov8l_bsz4.ms,113.25,119.50,0,232.75,0,Idle,4.71,35.00,,fused
34139,000000034139.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,113.25,119.50,0,232.75,0,Idle,4.71,35.00,,fused
326248,000000326248.jpg,640x427,1,0.999995,1,1,TP,yolov8l_bsz4.ms,113.25,119.50,0,232.75,0,Idle,4.71,35.00,,fused
25393,000000025393.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,113.25,119.50,0,232.75,0,Idle,4.71,35.00,,fused
409211,000000409211.jpg,640x427,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,103.25,0,217.25,0,Idle,4.98,35.00,,fused
44877,000000044877.jpg,640x427,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,103.25,0,217.25,0,Idle,4.98,35.00,,fused
293200,000000293200.jpg,640x427,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,103.25,0,217.25,0,Idle,4.98,35.00,,fused
374083,000000374083.jpg,426x640,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,103.25,0,217.25,0,Idle,4.98,35.00,,fused
457884,000000457884.jpg,640x458,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,120.25,0,234.25,0,Idle,5.08,35.00,,fused
556193,000000556193.jpg,500x333,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,120.25,0,234.25,0,Idle,5.08,35.00,,fused
468632,000000468632.jpg,640x479,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,120.25,0,234.25,0,Idle,5.08,35.00,,fused
296657,000000296657.jpg,640x427,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.00,120.25,0,234.25,0,Idle,5.08,35.00,,fused
200421,000000200421.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,112.25,130.25,0,242.50,0,Idle,5.06,35.00,,fused
507037,000000507037.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,112.25,130.25,0,242.50,0,Idle,5.06,35.00,,fused
288685,000000288685.jpg,640x436,1,0.999995,1,1,TP,yolov8l_bsz4.ms,112.25,130.25,0,242.50,0,Idle,5.06,35.00,,fused
299887,000000299887.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,112.25,130.25,0,242.50,0,Idle,5.06,35.00,,fused
9400,000000009400.jpg,640x480,1,0.999995,1,1,TP,yolov8l_bsz4.ms,114.25,126.00,0,240.25,0,Idle,5.11,35.00,,fused
420281,000000420281.jpg,480x640,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,126.00,0,240.25,0,Idle,5.11,35.00,,fused
519688,000000519688.jpg,521x640,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,126.00,0,240.25,0,Idle,5.11,35.00,,fused
448256,000000448256.jpg,640x426,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,126.00,0,240.25,0,Idle,5.11,35.00,,fused
537827,000000537827.jpg,640x400,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,110.00,0,224.25,0,Idle,5.11,35.00,,fused
468501,000000468501.jpg,500x375,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,110.00,0,224.25,0,Idle,5.11,35.00,,fused
492110,000000492110.jpg,640x427,1,0.999994,1,1,TP,yolov8l_bsz4.ms,114.25,110.00,0,224.25,0,Idle,5.11,35.00,,fused
